,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
962,West End,-27.480432699999998,153.0128302,The Coffee Club,-27.481479410000023,153.0120071480183,Coffee Shop
963,West End,-27.480432699999998,153.0128302,El Torito,-27.480615801061667,153.01215624684127,Mexican Restaurant
964,West End,-27.480432699999998,153.0128302,Bosc,-27.48097,153.01075,Bar
965,West End,-27.480432699999998,153.0128302,Musgrave Park,-27.4789114418557,153.01599091199577,Park
966,West End,-27.480432699999998,153.0128302,Swiss Gourmet Delicatessen,-27.4802506654846,153.0121894189721,Swiss Restaurant
967,West End,-27.480432699999998,153.0128302,Lôft West End,-27.479111076713465,153.01247030075032,Lounge
968,West End,-27.480432699999998,153.0128302,Morning After,-27.480718089569393,153.0099054768334,Café
969,West End,-27.480432699999998,153.0128302,The Gunshop Café,-27.47745791984815,153.01247379824972,Café
970,West End,-27.480432699999998,153.0128302,Falalalah,-27.47673605953915,153.01302551508547,Breakfast Spot
971,West End,-27.480432699999998,153.0128302,Ugees Espresso,-27.477847339559574,153.0126930802342,Coffee Shop
972,West End,-27.480432699999998,153.0128302,Izakaya Goku,-27.47781,153.01283,Japanese Restaurant
973,West End,-27.480432699999998,153.0128302,Between The Bars,-27.48056,153.01245,Coffee Shop
974,West End,-27.480432699999998,153.0128302,Mu'ooz,-27.47692,153.01215,Ethiopian Restaurant
975,West End,-27.480432699999998,153.0128302,Chop Chop Chang's,-27.480386617539914,153.01217059138637,Asian Restaurant
976,West End,-27.480432699999998,153.0128302,The Establishment,-27.47744,153.01256,Coffee Shop
977,West End,-27.480432699999998,153.0128302,NYC Bagel Deli & Cafe,-27.48087,153.00963,Bagel Shop
978,West End,-27.480432699999998,153.0128302,Govindas,-27.48086,153.01218,Vegetarian / Vegan Restaurant
979,West End,-27.480432699999998,153.0128302,Suburban Cafe,-27.477206,153.012867,Café
980,West End,-27.480432699999998,153.0128302,Tayrona Cafe & Patisserie,-27.478941,153.013216,Café
981,West End,-27.480432699999998,153.0128302,7-Eleven,-27.480847179971242,153.0120415507966,Convenience Store
982,West End,-27.480432699999998,153.0128302,Subway,-27.47837,153.01272,Sandwich Place
983,West End,-27.480432699999998,153.0128302,Coles,-27.476714806856403,153.0120029495101,Supermarket
984,West End,-27.480432699999998,153.0128302,Jo-Jo’s Restaurant,-27.47651,153.01434,Restaurant
985,West End,-27.480432699999998,153.0128302,Nando's,-27.480987085024175,153.01209353022963,Portuguese Restaurant
986,West End,-27.480432699999998,153.0128302,Rumpus Room,-27.47962736996387,153.01244472335173,Bar
987,West End,-27.480432699999998,153.0128302,7-Eleven,-27.47837,153.01272,Convenience Store
988,West End,-27.480432699999998,153.0128302,Viet Hoa Chinese Vietnamese Restaurant,-27.476578,153.0135023,Vietnamese Restaurant
989,West End,-27.480432699999998,153.0128302,Somewhere To Stay,-27.483206205167296,153.01344595129095,Hotel
990,West End,-27.480432699999998,153.0128302,Alphabet Cafe,-27.48311,153.0114,Café
991,West End,-27.480432699999998,153.0128302,Roundabout Cafe,-27.477231,153.012806,Café
992,West End,-27.480432699999998,153.0128302,Cafe 63,-27.47699,153.01304,Australian Restaurant
993,West End,-27.480432699999998,153.0128302,The Markets Shopping Centre,-27.47694068329703,153.01247119903564,Shopping Mall
994,West End,-27.480432699999998,153.0128302,BWS,-27.47680260950491,153.0122542510475,Liquor Store
995,West End,-27.480432699999998,153.0128302,Eden Garden,-27.476461,153.01378,Indian Restaurant
996,Woolloongabba,-27.4853896,153.03644880000002,The Gabba (Gabba),-27.485655910524443,153.0376820946227,Cricket Ground
997,Woolloongabba,-27.4853896,153.03644880000002,Sorellina,-27.4876,153.03672,Pizza Place
998,Woolloongabba,-27.4853896,153.03644880000002,1889 Enoteca,-27.486958650565793,153.0365978660749,Italian Restaurant
999,Woolloongabba,-27.4853896,153.03644880000002,The Baker's Arms,-27.487253737453155,153.0368754030735,Bakery
1000,Woolloongabba,-27.4853896,153.03644880000002,Brisbane German Club,-27.484575662544366,153.03684742613027,German Restaurant
1001,Woolloongabba,-27.4853896,153.03644880000002,Beartown Coffee House,-27.486571157680064,153.03585516241168,Coffee Shop
1002,Woolloongabba,-27.4853896,153.03644880000002,Ribs & Burgers,-27.48716,153.03892,Burger Joint
1003,Woolloongabba,-27.4853896,153.03644880000002,Canvas Cocktail & Wine Bar,-27.48712746014649,153.03669747459475,Cocktail Bar
1004,Woolloongabba,-27.4853896,153.03644880000002,Brown Dog Cafe,-27.48839924017112,153.0379946608621,Coffee Shop
1005,Woolloongabba,-27.4853896,153.03644880000002,Pawpaw Café,-27.487166088513646,153.04088980973162,Coffee Shop
1006,Woolloongabba,-27.4853896,153.03644880000002,Dan Murphy's,-27.4873943009889,153.04039931106036,Liquor Store
1007,Woolloongabba,-27.4853896,153.03644880000002,Pearl Cafe,-27.487189495317,153.03696882627978,Coffee Shop
1008,Woolloongabba,-27.4853896,153.03644880000002,Thai Rose,-27.48683999589805,153.0363067647054,Thai Restaurant
1009,Woolloongabba,-27.4853896,153.03644880000002,Spizzico,-27.481721,153.035718,Italian Restaurant
1010,Woolloongabba,-27.4853896,153.03644880000002,Brews Brothers,-27.488628168355866,153.03958632127825,Brewery
1011,Woolloongabba,-27.4853896,153.03644880000002,Moose & Gibson,-27.489426457854066,153.03661762532948,Coffee Shop
1012,Woolloongabba,-27.4853896,153.03644880000002,Domino's Pizza,-27.484915018383905,153.03878022307862,Pizza Place
1013,Woolloongabba,-27.4853896,153.03644880000002,Coles,-27.487527553762472,153.03555746350645,Supermarket
1014,Woolloongabba,-27.4853896,153.03644880000002,Pineapple Hotel,-27.481034259488098,153.03627724090387,Pub
1015,Woolloongabba,-27.4853896,153.03644880000002,Jetts Fitness,-27.487590635065665,153.03552434310637,Gym
1016,Woolloongabba,-27.4853896,153.03644880000002,Delights Of Paradise,-27.488672256469727,153.03573608398438,Indian Restaurant
1017,Woolloongabba,-27.4853896,153.03644880000002,Woolloongabba Antique Centre,-27.488408692147143,153.03956578395687,Antique Shop
1018,Woolloongabba,-27.4853896,153.03644880000002,Jaycar Electronics,-27.4897783,153.0354312,Electronics Store
1019,Woolloongabba,-27.4853896,153.03644880000002,Nando's,-27.48658000850379,153.03539926520045,Portuguese Restaurant
1020,Woolloongabba,-27.4853896,153.03644880000002,McDonald's,-27.483371818341684,153.03600068547377,Fast Food Restaurant
1021,Woolloongabba,-27.4853896,153.03644880000002,7-Eleven,-27.48493194367946,153.03982086311626,Convenience Store
1022,Woolloongabba,-27.4853896,153.03644880000002,Tenkai Sushi Restaurant,-27.48681041011119,153.03530091942486,Sushi Restaurant
1023,Woolloongabba,-27.4853896,153.03644880000002,Australian National Hotel,-27.487271572875077,153.03994689275717,Pub
1024,Woolloongabba,-27.4853896,153.03644880000002,Oishii - Sushi & Japanese Food,-27.486428477593442,153.0349971657841,Sushi Restaurant
1025,Woolloongabba,-27.4853896,153.03644880000002,Coffee @ The Gabba,-27.48654,153.03433,Coffee Shop
1026,Woolloongabba,-27.4853896,153.03644880000002,DAY MADE,-27.48742,153.03487,Café
1027,Woolloongabba,-27.4853896,153.03644880000002,Goodtime Surf,-27.48801,153.03557,Board Shop
1028,Woolloongabba,-27.4853896,153.03644880000002,Lola Coffee,-27.487704,153.03894,Coffee Shop
1029,Woolloongabba,-27.4853896,153.03644880000002,Laserforce,-27.489263280520973,153.03569282932378,Laser Tag
1030,Woolloongabba,-27.4853896,153.03644880000002,Ruk Thai Restaurant,-27.48139529187607,153.03594589233398,Thai Restaurant
1031,Albion,-27.4303642,153.04212009999998,Brew Bakers,-27.429231361927894,153.04239801068405,Bakery
1032,Albion,-27.4303642,153.04212009999998,Sitar Indian Restaurant,-27.429365486782515,153.04210694899092,Indian Restaurant
1033,Albion,-27.4303642,153.04212009999998,Efes One,-27.43023,153.04173,Turkish Restaurant
1034,Albion,-27.4303642,153.04212009999998,Fonzie Abbott Coffee Roasters,-27.432729,153.045293,Café
1035,Albion,-27.4303642,153.04212009999998,Artie & Mai,-27.429318967590426,153.04225166372467,Café
1036,Albion,-27.4303642,153.04212009999998,Subway,-27.4288948028168,153.04139555791696,Sandwich Place
1037,Albion,-27.4303642,153.04212009999998,Albion Railway Station,-27.42937756672457,153.0403325608987,Train Station
1038,Albion,-27.4303642,153.04212009999998,Albion Comedy Club,-27.43027415823083,153.0419534245384,Comedy Club
1039,Albion,-27.4303642,153.04212009999998,McDonald's,-27.432443343651514,153.0430270484574,Fast Food Restaurant
1040,Albion,-27.4303642,153.04212009999998,She Bangs Coffee,-27.433331,153.044109,Coffee Shop
1041,Albion,-27.4303642,153.04212009999998,The Boss Takeaway,-27.434612298586014,153.04110873407524,Fast Food Restaurant
1042,Alderley,-27.425816100000002,153.00231599999998,Brisbane City Indoor Sports,-27.427330647927146,153.00587110383736,Athletics & Sports
1043,Alderley,-27.425816100000002,153.00231599999998,Coles,-27.42408297247227,152.99954267332583,Supermarket
1044,Alderley,-27.425816100000002,153.00231599999998,Siri Thai Restaurant,-27.42485,153.00042,Thai Restaurant
1045,Alderley,-27.425816100000002,153.00231599999998,Alderley Arms Hotel,-27.425331172899245,153.00070139416187,Bar
1046,Alderley,-27.425816100000002,153.00231599999998,Salvos Store,-27.42463,153.00088,Thrift / Vintage Store
1047,Alderley,-27.425816100000002,153.00231599999998,Genki Mart,-27.424758821100166,153.00032675708178,Grocery Store
1048,Alderley,-27.425816100000002,153.00231599999998,Pizza Hut,-27.42441,153.00022,Pizza Place
1049,Alderley,-27.425816100000002,153.00231599999998,Alderley Railway Station,-27.423391247074242,153.00097411697558,Train Station
1050,Ascot,-27.431895500000003,153.0630132,Taro's Ramen,-27.431792,153.065583,Japanese Restaurant
1051,Ascot,-27.431895500000003,153.0630132,Le Bon Choix,-27.433236699205136,153.06530950974212,Bakery
1052,Ascot,-27.431895500000003,153.0630132,5 Boroughs,-27.43311,153.06509,Burger Joint
1053,Ascot,-27.431895500000003,153.0630132,Eagle Farm Markets,-27.430052504174007,153.0658615195764,Flea Market
1054,Ascot,-27.431895500000003,153.0630132,The Coffee Club,-27.432195574438932,153.06544931788437,Café
1055,Ascot,-27.431895500000003,153.0630132,That Thai,-27.43257293514372,153.0653555453557,Thai Restaurant
1056,Ascot,-27.431895500000003,153.0630132,Grill'd,-27.432580595767224,153.06531536375482,Burger Joint
1057,Ascot,-27.431895500000003,153.0630132,Domain Serviced Apartments,-27.43403,153.06555,Pizza Place
1058,Ascot,-27.431895500000003,153.0630132,Woolworths,-27.435995544734173,153.06466244533576,Grocery Store
1059,Ascot,-27.431895500000003,153.0630132,Ascot Railway Station,-27.42955173379533,153.06346267461777,Train Station
1060,Ascot,-27.431895500000003,153.0630132,Studio 153,-27.43161,153.06584,Cocktail Bar
1061,Ascot,-27.431895500000003,153.0630132,Sushi Railway,-27.433982558665893,153.06516575740253,Sushi Restaurant
1062,Ascot,-27.431895500000003,153.0630132,Ascot Provisions,-27.43403,153.06555,Breakfast Spot
1063,Aspley,-27.3628522,153.01641769999998,Sushi Train,-27.36294369510751,153.016891653844,Sushi Restaurant
1064,Aspley,-27.3628522,153.01641769999998,Aspley Oriental,-27.36179726519505,153.0141813584669,Chinese Restaurant
1065,Aspley,-27.3628522,153.01641769999998,Cold Rock Aspley Australia's 1st Cold Rock,-27.36191526422597,153.01654815673828,Ice Cream Shop
1066,Aspley,-27.3628522,153.01641769999998,Kmart,-27.361690671058703,153.01377765099528,Department Store
1067,Aspley,-27.3628522,153.01641769999998,Domino's Pizza,-27.36575332063546,153.01766380776462,Pizza Place
1068,Aspley,-27.3628522,153.01641769999998,Woolworths,-27.36154842368937,153.01426430873605,Supermarket
1069,Aspley,-27.3628522,153.01641769999998,7-Eleven,-27.36396,153.01285,Convenience Store
1070,Aspley,-27.3628522,153.01641769999998,KFC,-27.361552408567654,153.01676252475968,Fast Food Restaurant
1071,Aspley,-27.3628522,153.01641769999998,Hog's Breath Café,-27.360044693718837,153.01704824987166,Steakhouse
1072,Aspley,-27.3628522,153.01641769999998,Aspley Bus Stop,-27.362548313358356,153.01722689900166,Bus Station
1073,Aspley,-27.3628522,153.01641769999998,Fish On Line,-27.363688,153.016156,Seafood Restaurant
1074,Aspley,-27.3628522,153.01641769999998,Enchilada's,-27.36405,153.01672,Mexican Restaurant
1075,Aspley,-27.3628522,153.01641769999998,Aspley Day And Night Chemist,-27.36265071576014,153.01686733841882,Pharmacy
1076,Aspley,-27.3628522,153.01641769999998,Liquorland,-27.36282939786647,153.0163128427991,Liquor Store
1077,Aspley,-27.3628522,153.01641769999998,Top Nosh Café,-27.36184,153.01657,Coffee Shop
1078,Aspley,-27.3628522,153.01641769999998,Jacob's Bakery,-27.362284568188446,153.01667501553877,Bakery
1079,Aspley,-27.3628522,153.01641769999998,Harvey Norman,-27.359360945369385,153.0179856284117,Department Store
1080,Aspley,-27.3628522,153.01641769999998,Hungry Jack's,-27.360310051601665,153.01720464562874,Fast Food Restaurant
1081,Aspley,-27.3628522,153.01641769999998,Aspley Hypermarket,-27.36201687864635,153.01383513800084,Shopping Mall
1082,Aspley,-27.3628522,153.01641769999998,Yum Cha,-27.362047,153.014207,Dumpling Restaurant
1083,Aspley,-27.3628522,153.01641769999998,Jaycar Electronics,-27.36497,153.01679,Electronics Store
1084,Aspley,-27.3628522,153.01641769999998,ALDI,-27.36279463486545,153.01347297012708,Grocery Store
1085,Aspley,-27.3628522,153.01641769999998,Coles,-27.36242760241738,153.0130993055111,Supermarket
1086,Aspley,-27.3628522,153.01641769999998,Scrumpys,-27.365751,153.017779,Asian Restaurant
1087,Bald Hills,-27.3107173,153.0124269,House Of Curry,-27.3079068175633,153.0104319342194,Indian Restaurant
1088,Banyo,-27.3760218,153.07716340000002,Liquorland,-27.37519,153.07793,Liquor Store
1089,Banyo,-27.3760218,153.07716340000002,Banyo Central Cafe & Take Away,-27.37476455821481,153.077868086767,Café
1090,Banyo,-27.3760218,153.07716340000002,Site Cafe,-27.37487,153.0775,Café
1091,Banyo,-27.3760218,153.07716340000002,Putia Pure Food Kitchen,-27.374854218494193,153.07684421539307,Mediterranean Restaurant
1092,Banyo,-27.3760218,153.07716340000002,Putia,-27.37493324279785,153.076904296875,Coffee Shop
1093,Banyo,-27.3760218,153.07716340000002,Banyo Railway Station,-27.374845288358706,153.07724164989403,Train Station
1094,Boondall,-27.353474900000002,153.06185969999999,IGA Boondall,-27.353137053679134,153.06014207969287,Grocery Store
1095,Boondall,-27.353474900000002,153.06185969999999,Drinx,-27.3526912866969,153.06016087532043,Liquor Store
1096,Boondall,-27.353474900000002,153.06185969999999,Pizza Plaza,-27.353011613572253,153.0606419211065,Pizza Place
1097,Boondall,-27.353474900000002,153.06185969999999,Sue's Korner Bakery,-27.353003851546916,153.060611733762,Bakery
1098,Boondall,-27.353474900000002,153.06185969999999,Golden Bamboo Chinese Restaurant,-27.3527619407439,153.06062424841042,Chinese Restaurant
1099,Boondall,-27.353474900000002,153.06185969999999,Big Dad's Pies,-27.356838021102025,153.06101768193543,Pie Shop
1100,Boondall,-27.353474900000002,153.06185969999999,Bus Stop 17 - Nudgee College,-27.35690390290814,153.06105249905002,Bus Station
1101,Boondall,-27.353474900000002,153.06185969999999,Blue Crystal Take Away,-27.34908915300781,153.06092262268066,Seafood Restaurant
1102,Bracken Ridge,-27.318951199999997,153.0390386,Bracken Ridge Tavern,-27.319816373807704,153.0426525574508,Pub
1103,Bracken Ridge,-27.318951199999997,153.0390386,Woolworths,-27.319911237947245,153.04199321009722,Grocery Store
1104,Bracken Ridge,-27.318951199999997,153.0390386,Seafood Spot,-27.319678373434147,153.04124672071467,Seafood Restaurant
1105,Bracken Ridge,-27.318951199999997,153.0390386,Gloria Jean's Coffees,-27.320003,153.041964,Coffee Shop
1106,Bridgeman Downs,-27.355,152.9942,Shift Event,-27.35456,152.993797,Music Venue
1107,Bridgeman Downs,-27.355,152.9942,Albany Creek Memorial Park,-27.353356830618534,152.98980118649536,Park
1108,Brighton,-27.2979603,153.0581895,Yogurt Zone Nundah,-27.294909589389622,153.05998498812272,Frozen Yogurt Shop
1109,Brighton,-27.2979603,153.0581895,Vinnies,-27.298547744750977,153.06210327148438,Thrift / Vintage Store
1110,Brisbane Airport (suburb),-27.39333,153.11333,Brisbane Airport (BNE) (Brisbane Airport),-27.3949361373168,153.1153392791748,Airport
1111,Carseldine,-27.348102100000002,153.02262040000002,Carseldine Artisan Markets,-27.349050304589642,153.02407509455884,Market
1112,Carseldine,-27.348102100000002,153.02262040000002,Lanna Thai,-27.348153492623315,153.027654069197,Thai Restaurant
1113,Carseldine,-27.348102100000002,153.02262040000002,Carseldine Markets,-27.350299074198105,153.02381511902735,Filipino Restaurant
1114,Carseldine,-27.348102100000002,153.02262040000002,Clock Corner,-27.348082410173888,153.02765293795693,Plaza
1115,Carseldine,-27.348102100000002,153.02262040000002,Balcara Avenue,-27.34413302,153.024992,Bus Station
1116,Chermside,-27.3863441,153.0313687,Guzman y Gomez,-27.3840927247413,153.0316826036701,Mexican Restaurant
1117,Chermside,-27.3863441,153.0313687,Gametraders,-27.385030799647947,153.03242622703118,Toy / Game Store
1118,Chermside,-27.3863441,153.0313687,eVent Cinemas,-27.3839404247128,153.0313884932348,Multiplex
1119,Chermside,-27.3863441,153.0313687,Archer Specialty Coffee,-27.383122,153.031795,Coffee Shop
1120,Chermside,-27.3863441,153.0313687,Amici Deli,-27.39041,153.032,Italian Restaurant
1121,Chermside,-27.3863441,153.0313687,Daiso Japan,-27.382129663519432,153.0331374522914,Miscellaneous Shop
1122,Chermside,-27.3863441,153.0313687,Grill'd,-27.384035876926962,153.03130251838132,Burger Joint
1123,Chermside,-27.3863441,153.0313687,Boost Juice,-27.38329552383517,153.0323924364043,Juice Bar
1124,Chermside,-27.3863441,153.0313687,Breadtop (包店),-27.38507701876011,153.03265094186548,Bakery
