,Cluster Labels,Address,Suburb,Region,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,6th Most Common Venue,7th Most Common Venue,8th Most Common Venue,9th Most Common Venue,10th Most Common Venue,Suburb Latitude,Suburb Longitude
333,0,"Elysian Valley, Los Angeles US",Elysian Valley,Los Angeles US,Trail,Rock Club,Park,Basketball Court,Burrito Place,Rental Car Location,Intersection,Gym / Fitness Center,Construction & Landscaping,Farm,34.0959128,-118.2420326
334,0,"Encino, Los Angeles US",Encino,Los Angeles US,Pizza Place,Japanese Restaurant,ATM,Donut Shop,Health & Beauty Service,Pet Store,Bank,Mediterranean Restaurant,Bakery,Gym,34.1591324,-118.5016166
335,0,"Enoggera, Brisbane",Enoggera,Brisbane,Asian Restaurant,Liquor Store,Volleyball Court,Convenience Store,Pizza Place,Gym,Australian Restaurant,Sandwich Place,Bowling Green,Train Station,-27.4222573,152.9917628
336,0,"Epsom, Auckland City New Zealand",Epsom,Auckland City New Zealand,Japanese Restaurant,Chinese Restaurant,Asian Restaurant,Tailor Shop,Café,Bowling Green,Tennis Court,Thai Restaurant,Movie Theater,Motel,-36.8858447,174.7734616
337,0,"Erasmus, New York City US",Erasmus,New York City US,Caribbean Restaurant,Bank,Music Venue,Mobile Phone Shop,Health Food Store,Supermarket,Pharmacy,Gym / Fitness Center,Grocery Store,Pizza Place,40.64692607,-73.9481771
338,3,"Erskineville, Sydney",Erskineville,Sydney,Café,Pub,Italian Restaurant,Bar,Cocktail Bar,Vegetarian / Vegan Restaurant,Pizza Place,Grocery Store,Thai Restaurant,Ice Cream Shop,-33.9021718,151.1859881
339,3,"Eveleigh, Sydney",Eveleigh,Sydney,Café,Pub,Thai Restaurant,Coffee Shop,Italian Restaurant,Bar,Vietnamese Restaurant,Pizza Place,Burger Joint,Bakery,-33.895,151.1913889
340,0,"Everton Park, Brisbane",Everton Park,Brisbane,Juice Bar,Bowling Green,Pizza Place,Coffee Shop,Fast Food Restaurant,Gym,Ice Cream Shop,Indian Restaurant,Sandwich Place,Liquor Store,-27.4064443,152.9869559
341,0,"Exposition Park, Los Angeles US",Exposition Park,Los Angeles US,Science Museum,History Museum,Museum,Food Court,Sandwich Place,Fast Food Restaurant,Aquarium,Fried Chicken Joint,Sporting Goods Shop,Soccer Stadium,34.01365405,-118.2872106
342,3,"Fairfield, Brisbane",Fairfield,Brisbane,Liquor Store,Café,Convenience Store,Train Station,Park,Pizza Place,Coffee Shop,Sushi Restaurant,Bakery,Supermarket,-27.5076932,153.02402
343,0,"Fangzhuang, Beijing China",Fangzhuang,Beijing China,Chinese Restaurant,Coffee Shop,Department Store,Fast Food Restaurant,Peking Duck Restaurant,Supermarket,Pizza Place,Metro Station,Fabric Shop,Eye Doctor,39.8646354,116.4339348
344,0,"Far Rockaway, New York City US",Far Rockaway,New York City US,Pizza Place,Fried Chicken Joint,Deli / Bodega,Supermarket,Grocery Store,Chinese Restaurant,Bank,Pharmacy,Donut Shop,Sandwich Place,40.60313443,-73.75497968
345,0,"Fashion District, Los Angeles US",Fashion District,Los Angeles US,Lingerie Store,Clothing Store,Shoe Store,Beer Bar,Middle Eastern Restaurant,Mediterranean Restaurant,Eye Doctor,Fabric Shop,Factory,Falafel Restaurant,34.036622,-118.2590687
346,2,"Fateh Nagar, New Delhi India",Fateh Nagar,New Delhi India,Indian Restaurant,Ice Cream Shop,Pizza Place,Indian Sweet Shop,Fast Food Restaurant,Punjabi Restaurant,Fried Chicken Joint,Exhibit,Eye Doctor,Fabric Shop,28.6316154,77.1008776
347,1,"Fendalton, Christchurch New Zealand",Fendalton,Christchurch New Zealand,Supermarket,Garden,Park,Farmers Market,Farm,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,-43.5195232,172.598799
348,0,"Fengxian District, Shanghai China",Fengxian District,Shanghai China,Coffee Shop,Park,Pizza Place,Hotel,Falafel Restaurant,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Farm,30.9204487,121.4693834
349,0,"Ferny Grove, Brisbane",Ferny Grove,Brisbane,Seafood Restaurant,Shopping Mall,Restaurant,Train Station,Supermarket,Nature Preserve,Gym,Filipino Restaurant,Field,Fast Food Restaurant,-27.4034029,152.933129
350,3,"Ferrymead, Christchurch New Zealand",Ferrymead,Christchurch New Zealand,Café,Japanese Restaurant,Pizza Place,Indian Restaurant,Sushi Restaurant,Coffee Shop,Grocery Store,Golf Course,Sandwich Place,Thai Restaurant,-43.55776485,172.7037685
351,0,"Fieldston, New York City US",Fieldston,New York City US,River,Music Venue,Plaza,Bus Station,Eye Doctor,Fabric Shop,Factory,Falafel Restaurant,Farm,Fish Market,40.89543743,-73.9056426
352,0,"Fig Tree Pocket, Brisbane",Fig Tree Pocket,Brisbane,Playground,Kids Store,Falafel Restaurant,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Farm,-27.5281261,152.9627018
353,0,"Financial District, Los Angeles US",Financial District,Los Angeles US,Coffee Shop,Hotel,Sandwich Place,Gym,Pizza Place,Park,Café,Salad Place,Italian Restaurant,American Restaurant,34.0502481,-118.255775
353,0,"Financial District, Los Angeles US",Financial District,Los Angeles US,Coffee Shop,Hotel,Sandwich Place,Gym,Pizza Place,Park,Café,Salad Place,Italian Restaurant,American Restaurant,40.70710711,-74.01066545
354,0,"Financial District, New York City US",Financial District,New York City US,Coffee Shop,Hotel,Sandwich Place,Gym,Pizza Place,Park,Café,Salad Place,Italian Restaurant,American Restaurant,34.0502481,-118.255775
354,0,"Financial District, New York City US",Financial District,New York City US,Coffee Shop,Hotel,Sandwich Place,Gym,Pizza Place,Park,Café,Salad Place,Italian Restaurant,American Restaurant,40.70710711,-74.01066545
355,0,"Fitzgibbon, Brisbane",Fitzgibbon,Brisbane,Playground,Zoo Exhibit,Farmers Market,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farm,-27.3382423,153.0333049
356,0,"Flatbush, New York City US",Flatbush,New York City US,Mexican Restaurant,Juice Bar,Deli / Bodega,Coffee Shop,Caribbean Restaurant,Sandwich Place,Chinese Restaurant,Bakery,Bagel Shop,Fast Food Restaurant,40.63632589,-73.95840107
357,0,"Flatiron, New York City US",Flatiron,New York City US,Gym / Fitness Center,Italian Restaurant,Park,American Restaurant,Salon / Barbershop,Wine Shop,Outdoor Sculpture,Cosmetics Shop,Grocery Store,Gym,40.73967305,-73.99094711
358,0,"Flatlands, New York City US",Flatlands,New York City US,Pharmacy,Fried Chicken Joint,Caribbean Restaurant,Fast Food Restaurant,Liquor Store,Chinese Restaurant,Bar,Lounge,Video Store,Electronics Store,40.63044604,-73.92911303
359,3,"Flemington, Melbourne",Flemington,Melbourne,Café,Pizza Place,Light Rail Station,Racetrack,Vietnamese Restaurant,Pub,Burger Joint,Supermarket,Middle Eastern Restaurant,Grocery Store,-37.7867587,144.9193668
360,2,"Floral Park, New York City US",Floral Park,New York City US,Indian Restaurant,Grocery Store,Pizza Place,Dosa Place,Chinese Restaurant,Basketball Court,Fabric Shop,Factory,Falafel Restaurant,Farm,40.74137842,-73.70884706
361,0,"Florence, Los Angeles US",Florence,Los Angeles US,Burger Joint,Mexican Restaurant,Sandwich Place,Pharmacy,Bakery,Pizza Place,Grocery Store,Shoe Store,Playground,Donut Shop,33.9741588,-118.2432856
362,0,"Flushing, New York City US",Flushing,New York City US,Korean Restaurant,Hotpot Restaurant,Chinese Restaurant,Karaoke Bar,Bakery,Bubble Tea Shop,Sushi Restaurant,Construction & Landscaping,Food,Café,40.7644542,-73.831773
363,0,"Fordham, New York City US",Fordham,New York City US,Mobile Phone Shop,Shoe Store,Fast Food Restaurant,Donut Shop,Bank,Spanish Restaurant,Pharmacy,Pizza Place,Gym / Fitness Center,Clothing Store,40.8609968,-73.89642656
364,0,"Forest Hills Gardens, New York City US",Forest Hills Gardens,New York City US,Sandwich Place,Grocery Store,Bakery,Mexican Restaurant,Playground,Donut Shop,Pizza Place,Vape Store,Bagel Shop,Pharmacy,40.71461108,-73.84102211
365,0,"Forest Hills, New York City US",Forest Hills,New York City US,Gym,Gym / Fitness Center,Convenience Store,Park,Pizza Place,Pharmacy,Yoga Studio,Thai Restaurant,Liquor Store,Bagel Shop,40.72526378,-73.84447501
366,0,"Forest Lake, Brisbane",Forest Lake,Brisbane,Supermarket,Fast Food Restaurant,Pizza Place,Lake,Coffee Shop,Thai Restaurant,Big Box Store,Portuguese Restaurant,Ice Cream Shop,Convenience Store,-27.6228769,152.9702476
367,3,"Forest Lodge, Sydney",Forest Lodge,Sydney,Café,Pizza Place,Pub,Thai Restaurant,Grocery Store,Park,Italian Restaurant,Australian Restaurant,Japanese Restaurant,Fish & Chips Shop,-33.8805556,151.1783333
368,0,"Fort Greene, New York City US",Fort Greene,New York City US,Italian Restaurant,Wine Shop,Flower Shop,Coffee Shop,Grocery Store,Pizza Place,Cocktail Bar,Theater,Playground,Opera House,40.68852726,-73.97290574
369,0,"Fort Hamilton, New York City US",Fort Hamilton,New York City US,Chinese Restaurant,Pizza Place,Sandwich Place,American Restaurant,Bank,Gym / Fitness Center,Steakhouse,Bus Stop,Café,Bagel Shop,40.61476813,-74.03197915
370,0,"Fortitude Valley, Brisbane",Fortitude Valley,Brisbane,Coffee Shop,Vietnamese Restaurant,Café,Chinese Restaurant,Burger Joint,Cocktail Bar,Bar,Japanese Restaurant,Italian Restaurant,Pub,-27.4562467,153.0358184
371,0,"Fox Hills, New York City US",Fox Hills,New York City US,Bus Stop,Sandwich Place,Zoo Exhibit,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,40.61731079,-74.08173992
372,3,"Freemans Bay, Auckland City New Zealand",Freemans Bay,Auckland City New Zealand,Café,Restaurant,Bar,Japanese Restaurant,Italian Restaurant,Shopping Mall,Bakery,Coffee Shop,Park,Thai Restaurant,-36.8535101,174.7511826
373,0,"Fresh Meadows, New York City US",Fresh Meadows,New York City US,Bus Station,Chinese Restaurant,Pharmacy,Playground,Vegetarian / Vegan Restaurant,Pizza Place,Grocery Store,Home Service,Cosmetics Shop,Food Truck,40.73439447,-73.78271337
374,0,"Fuchengmen, Beijing China",Fuchengmen,Beijing China,Coffee Shop,Fast Food Restaurant,Hotel,Chinese Restaurant,Hunan Restaurant,Flea Market,Beijing Restaurant,Historic Site,Theater,Pizza Place,39.9223101,116.3499722
375,0,"Fulton Ferry, New York City US",Fulton Ferry,New York City US,Park,Coffee Shop,Scenic Lookout,American Restaurant,Pizza Place,Roof Deck,Bridge,Bakery,Boat or Ferry,Ice Cream Shop,40.70328109,-73.99550752
376,0,"Fuxingmen, Beijing China",Fuxingmen,Beijing China,Hotel,Chinese Restaurant,Japanese Restaurant,Coffee Shop,Noodle House,Park,Multiplex,BBQ Joint,Cantonese Restaurant,Fast Food Restaurant,39.905948,116.3505107
377,0,"Gairidhara, Kathmandu Nepal",Gairidhara,Kathmandu Nepal,Asian Restaurant,Restaurant,Coffee Shop,Hotel,Café,Italian Restaurant,Bar,Hostel,Japanese Restaurant,Bakery,27.7177283,85.3278327
378,0,"Gallery Row, Los Angeles US",Gallery Row,Los Angeles US,Bar,Coffee Shop,Lounge,Sushi Restaurant,Mexican Restaurant,Italian Restaurant,Ice Cream Shop,Gastropub,Mediterranean Restaurant,Taco Place,34.04668705,-118.2494897
379,4,"Gandhi Nagar, New Delhi India",Gandhi Nagar,New Delhi India,ATM,Juice Bar,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Farm,28.4531749,77.01532871
380,0,"Garvanza, Los Angeles US",Garvanza,Los Angeles US,Chinese Restaurant,Food Truck,American Restaurant,Market,Pizza Place,Park,Donut Shop,Grocery Store,Sporting Goods Shop,Art Gallery,34.1195777,-118.1806265
381,3,"Gaythorne, Brisbane",Gaythorne,Brisbane,Café,Fast Food Restaurant,Gym / Fitness Center,Train Station,BBQ Joint,Thai Restaurant,Zoo Exhibit,Financial or Legal Service,Film Studio,Filipino Restaurant,-27.4187691,152.980154
382,0,"Geebung, Brisbane",Geebung,Brisbane,Bakery,Grocery Store,Train Station,Farmers Market,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,-27.3703832,153.0471643
383,0,"Georgetown, New York City US",Georgetown,New York City US,Bank,Donut Shop,Pharmacy,Bagel Shop,Pet Store,Pizza Place,Shipping Store,Coffee Shop,Shopping Mall,Sandwich Place,40.62384524,-73.91607484
384,0,"Gerritsen Beach, New York City US",Gerritsen Beach,New York City US,Bar,Pizza Place,Liquor Store,Neighborhood,Harbor / Marina,Bagel Shop,Seafood Restaurant,Ice Cream Shop,Gas Station,Event Space,40.59084843,-73.93010171
385,2,"Ghantewala, New Delhi India",Ghantewala,New Delhi India,Indian Restaurant,Dessert Shop,Market,Snack Place,Vegetarian / Vegan Restaurant,Hotel,Fast Food Restaurant,Flea Market,Paper / Office Supplies Store,Jewelry Store,28.6561,77.23
386,2,"Ghitorni, New Delhi India",Ghitorni,New Delhi India,Lake,Sandwich Place,Sporting Goods Shop,Light Rail Station,Indian Restaurant,Pizza Place,Hotel,Filipino Restaurant,Field,Fast Food Restaurant,28.493751,77.1491866
387,0,"Glassell Park, Los Angeles US",Glassell Park,Los Angeles US,Bakery,Sandwich Place,Food Truck,Other Great Outdoors,Café,Filipino Restaurant,Grocery Store,Fast Food Restaurant,Pharmacy,Pizza Place,34.1161201,-118.2289627
388,3,"Glebe, Sydney",Glebe,Sydney,Café,Seafood Restaurant,Pub,Park,Fish Market,Pizza Place,Italian Restaurant,Thai Restaurant,Coffee Shop,Vegetarian / Vegan Restaurant,-33.8777782,151.1862377
389,3,"Glen Innes, Auckland City New Zealand",Glen Innes,Auckland City New Zealand,Café,Pet Store,Fast Food Restaurant,Coffee Shop,Gym / Fitness Center,Gym,Filipino Restaurant,Cantonese Restaurant,Big Box Store,Pool,-36.8755256,174.8599466
390,0,"Glen Oaks, New York City US",Glen Oaks,New York City US,Pharmacy,Bank,Middle Eastern Restaurant,Shoe Store,Bagel Shop,Bakery,Pet Store,Mexican Restaurant,Mobile Phone Shop,Donut Shop,40.7494408,-73.71548119
391,0,"Glendale, New York City US",Glendale,New York City US,Arts & Crafts Store,Brewery,Food & Drink Shop,Pizza Place,Fast Food Restaurant,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,40.70276243,-73.87074167
392,3,"Glendowie, Auckland City New Zealand",Glendowie,Auckland City New Zealand,Park,Thai Restaurant,Café,German Restaurant,Baseball Field,Japanese Restaurant,Convenience Store,Zoo Exhibit,Financial or Legal Service,Film Studio,-36.8581662,174.8705371
393,3,"Gole Market, New Delhi India",Gole Market,New Delhi India,Bakery,Café,Fabric Shop,Fast Food Restaurant,Hotel,Theater,Indian Restaurant,Snack Place,Japanese Restaurant,Food Stand,28.63371865,77.20562662
394,0,"Gongzhufen, Beijing China",Gongzhufen,Beijing China,Fast Food Restaurant,Coffee Shop,Metro Station,Hotpot Restaurant,Eastern European Restaurant,Bus Station,Hotel,Shopping Mall,Falafel Restaurant,Field,39.9062241,116.3034662
395,1,"Gordon Park, Brisbane",Gordon Park,Brisbane,Portuguese Restaurant,Park,Electronics Store,Zoo Exhibit,Farmers Market,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farm,-27.4162777,153.026166
396,0,"Govindpuri, New Delhi India",Govindpuri,New Delhi India,Burger Joint,Clothing Store,Rental Car Location,Farmers Market,Zoo Exhibit,Farm,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,28.5351561,77.2637936
397,0,"Gowanus, New York City US",Gowanus,New York City US,Furniture / Home Store,Italian Restaurant,Bar,Coffee Shop,Pizza Place,Chinese Restaurant,Art Gallery,Nightclub,Gym / Fitness Center,Wine Shop,40.67393114,-73.99444087
398,3,"Graceville, Brisbane",Graceville,Brisbane,Café,Coffee Shop,French Restaurant,Indie Movie Theater,Thai Restaurant,Japanese Restaurant,Supermarket,Train Station,Deli / Bodega,Bakery,-27.520899,152.977918
399,3,"Grafton, Auckland City New Zealand",Grafton,Auckland City New Zealand,Café,Coffee Shop,Sushi Restaurant,Japanese Restaurant,Pub,Gym,Indian Restaurant,Asian Restaurant,Park,French Restaurant,-36.8622777,174.767751
400,0,"Gramercy Park, Los Angeles US",Gramercy Park,Los Angeles US,Pharmacy,Discount Store,Pool,Convenience Store,Food,Zoo Exhibit,Farmers Market,Film Studio,Filipino Restaurant,Field,33.9511938,-118.3093275
401,0,"Gramercy, New York City US",Gramercy,New York City US,Italian Restaurant,Coffee Shop,Bar,Playground,Ice Cream Shop,Grocery Store,Mexican Restaurant,Pizza Place,Bagel Shop,Diner,40.73720983,-73.98137595
402,0,"Granada Hills, Los Angeles US",Granada Hills,Los Angeles US,Smoke Shop,Yoga Studio,Pizza Place,Cosmetics Shop,Cupcake Shop,Salon / Barbershop,Fast Food Restaurant,Spa,Poke Place,Liquor Store,34.2661558,-118.5174342
403,0,"Grange, Brisbane",Grange,Brisbane,Pizza Place,Bakery,Convenience Store,Coffee Shop,Gym,Liquor Store,Fish & Chips Shop,Soccer Field,Gas Station,Forest,-27.4246675,153.0154574
404,0,"Graniteville, New York City US",Graniteville,New York City US,Sandwich Place,Food Truck,Moving Target,Grocery Store,Exhibit,Eye Doctor,Fabric Shop,Event Space,Factory,Falafel Restaurant,40.62017151,-74.15315246
405,0,"Grant City, New York City US",Grant City,New York City US,Pizza Place,Convenience Store,Fast Food Restaurant,Mexican Restaurant,Asian Restaurant,Eastern European Restaurant,Sporting Goods Shop,BBQ Joint,Food & Drink Shop,French Restaurant,40.57621559,-74.10585599
406,0,"Grasmere, New York City US",Grasmere,New York City US,Bus Stop,Bagel Shop,Grocery Store,Bank,Bakery,Restaurant,Park,Pharmacy,IT Services,Ice Cream Shop,40.59826836,-74.07667436
407,0,"Gravesend, New York City US",Gravesend,New York City US,Chinese Restaurant,Bus Station,Bakery,Pizza Place,Lounge,Sporting Goods Shop,Men's Store,Baseball Field,Bar,Pharmacy,40.59526001,-73.97347088
408,0,"Great Kills, New York City US",Great Kills,New York City US,Pizza Place,Italian Restaurant,Bar,Basketball Court,Food & Drink Shop,Liquor Store,Falafel Restaurant,Sandwich Place,Bagel Shop,Grocery Store,40.54948023,-74.14932381
409,0,"Greater Kailash, New Delhi India",Greater Kailash,New Delhi India,Restaurant,Hotel,Bakery,Liquor Store,Ice Cream Shop,Dessert Shop,Sandwich Place,Café,BBQ Joint,Fountain,28.5418777,77.2384553
410,0,"Green Meadows, Los Angeles US",Green Meadows,Los Angeles US,Taco Place,Donut Shop,Pizza Place,Food Stand,Grocery Store,Sandwich Place,Zoo Exhibit,Farmers Market,Film Studio,Filipino Restaurant,33.9409877,-118.2629968
411,0,"Green Park, New Delhi India",Green Park,New Delhi India,Coffee Shop,Indian Restaurant,Donut Shop,Pizza Place,Asian Restaurant,Park,Market,Other Nightlife,Café,Bistro,28.5555374,77.2024966
412,3,"Greenlane, Auckland City New Zealand",Greenlane,Auckland City New Zealand,Café,Hotel,Plaza,Indian Restaurant,Train Station,Supermarket,Park,Fast Food Restaurant,Motel,Athletics & Sports,-36.893759,174.7939619
413,0,"Greenpoint, New York City US",Greenpoint,New York City US,Bar,Pizza Place,Cocktail Bar,Coffee Shop,Yoga Studio,Deli / Bodega,Café,Sushi Restaurant,Tea Room,Grocery Store,40.73020098,-73.95424093
414,0,"Greenridge, New York City US",Greenridge,New York City US,Diner,Shipping Store,Bagel Shop,Bus Stop,Pizza Place,Construction & Landscaping,Lawyer,Zoo Exhibit,Film Studio,Filipino Restaurant,40.55529524,-74.17079415
415,3,"Greenslopes, Brisbane",Greenslopes,Brisbane,Café,Pet Store,Shopping Mall,Grocery Store,Video Store,Indian Restaurant,Fast Food Restaurant,Coffee Shop,Liquor Store,Sushi Restaurant,-27.5088321,153.0529626
416,0,"Greenwich Village, New York City US",Greenwich Village,New York City US,Italian Restaurant,Gym,Coffee Shop,Pizza Place,Ice Cream Shop,Bakery,Wine Bar,Park,Restaurant,Comedy Club,40.72693289,-73.99991403
